"","parishcode","monthyear_date","site","cases","denominator","incidence_ppy","months_since_LLIN","months_since_irs","irs_site","housing","dist_road","dist_water","slope","elevation","night_lights","population_density","city_access","EVI_l0","EVI_l1","EVI_l2","EVI_l3","precip_l0","precip_l1","precip_l2","precip_l3","LST_day_l0","LST_day_l1","LST_day_l2","LST_day_l3","LST_night_l0","LST_night_l1","LST_night_l2","LST_night_l3"
"12",1030702,"2020-10-01","lira_kato",206,360.059059153563,6.86554035277226,40,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.393156882799105,0.407610372455194,0.402692297024951,0.410774804032377,255.783488227989,152.687303323926,219.940459400511,146.49932014485,26.8712216703334,28.1442509129766,28.0046450308558,28.9289131465019,18.3357056341757,18.6433415970231,19.0206592243501,18.4634815371049
"13",1030702,"2020-01-01","lira_kato",97,360.059059153563,3.23280298164519,31,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.274434022525402,0.328480590492915,0.352440553372635,0.471363222842444,15.0812472124905,120.75245641063,113.317639730346,191.78921027757,41.0620920589163,28.4595093845506,28.9640585483366,26.7571748275986,20.7170539851329,18.0679944729576,18.7128482373465,18.3018984091579
"14",1030702,"2020-04-01","lira_kato",175,360.059059153563,5.83237651327741,34,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.405800698477307,0.351426843089638,0.249677277678408,0.274434022525402,124.686326909637,215.353779117792,22.0747149871152,15.0812472124905,43.398463336143,47.5875741806983,43.6816441521174,41.0620920589163,22.0389232362311,23.0060571105889,22.016391976934,20.7170539851329
"15",1030702,"2019-12-01","lira_kato",137,360.059059153563,4.56591761325146,30,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.328480590492915,0.352440553372635,0.471363222842444,0.440539548137931,120.75245641063,113.317639730346,191.78921027757,105.124535716556,28.4595093845506,28.9640585483366,26.7571748275986,28.2219671509289,18.0679944729576,18.7128482373465,18.3018984091579,18.6646035866515
"16",1030702,"2020-02-01","lira_kato",150,360.059059153563,4.99917986852349,32,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.249677277678408,0.274434022525402,0.328480590492915,0.352440553372635,22.0747149871152,15.0812472124905,120.75245641063,113.317639730346,43.6816441521174,41.0620920589163,28.4595093845506,28.9640585483366,22.016391976934,20.7170539851329,18.0679944729576,18.7128482373465
"17",1030702,"2020-11-01","lira_kato",111,360.059059153563,3.69939310270739,0,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.327191553086153,0.393156882799105,0.407610372455194,0.402692297024951,99.0941018409751,255.783488227989,152.687303323926,219.940459400511,29.0157637160109,26.8712216703334,28.1442509129766,28.0046450308558,18.6925964265098,18.3357056341757,18.6433415970231,19.0206592243501
"18",1030702,"2020-03-01","lira_kato",207,360.059059153563,6.89886821856242,33,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.351426843089638,0.249677277678408,0.274434022525402,0.328480590492915,215.353779117792,22.0747149871152,15.0812472124905,120.75245641063,47.5875741806983,43.6816441521174,41.0620920589163,28.4595093845506,23.0060571105889,22.016391976934,20.7170539851329,18.0679944729576
"19",1030702,"2020-08-01","lira_kato",125,360.059059153563,4.16598322376958,38,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.402692297024951,0.410774804032377,0.392620225316038,0.409769190339287,219.940459400511,146.49932014485,112.228498859501,138.549254398817,28.0046450308558,28.9289131465019,27.8603341686602,32.8274342785155,19.0206592243501,18.4634815371049,17.6120482770371,20.6932493217383
"20",1030702,"2020-12-01","lira_kato",179,360.059059153563,5.96568797643804,1,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.279099682458635,0.327191553086153,0.393156882799105,0.407610372455194,17.5049899972661,99.0941018409751,255.783488227989,152.687303323926,28.4310920766599,29.0157637160109,26.8712216703334,28.1442509129766,18.0674928289192,18.6925964265098,18.3357056341757,18.6433415970231
"21",1030702,"2020-06-01","lira_kato",350,360.059059153563,11.6647530265548,36,0,0,0.0760999238920549,1.3045974160164,11.6195340050747,1.48015000397077,1081.60117197278,0,67.5420203541379,51.5248679868243,0.392620225316038,0.409769190339287,0.405800698477307,0.351426843089638,112.228498859501,138.549254398817,124.686326909637,215.353779117792,27.8603341686602,32.8274342785155,43.398463336143,47.5875741806983,17.6120482770371,20.6932493217383,22.0389232362311,23.0060571105889
"22",1030704,"2020-09-01","lira_kato",631,1290.49400136148,5.86752049371131,39,0,0,0.0743240978081186,4.6946558579998,13.5002005800266,3.37254908111345,1142.34545840465,0,62.6820759527377,72.9601101918005,0.418695862126413,0.420123056107688,0.420354960425962,0.417861128566743,151.472113799801,218.708016474399,146.040661806043,119.524220691703,27.9845656196424,28.0047720968263,28.3287644305218,27.0840627231692,18.5757333369581,18.6984820396357,18.5021108825905,17.8823419521752
"23",1030704,"2020-07-01","lira_kato",935,1290.49400136148,8.69434494709995,37,0,0,0.0743240978081186,4.6946558579998,13.5002005800266,3.37254908111345,1142.34545840465,0,62.6820759527377,72.9601101918005,0.420354960425962,0.417861128566743,0.438497563240216,0.431463582439436,146.040661806043,119.524220691703,159.116591889178,126.185917295505,28.3287644305218,27.0840627231692,31.3533536945586,42.3222113364137,18.5021108825905,17.8823419521752,20.3568825786052,21.9100976272306
"24",1030704,"2020-10-01","lira_kato",481,1290.49400136148,4.47270579631559,40,0,0,0.0743240978081186,4.6946558579998,13.5002005800266,3.37254908111345,1142.34545840465,0,62.6820759527377,72.9601101918005,0.415468893714892,0.418695862126413,0.420123056107688,0.420354960425962,260.804540950565,151.472113799801,218.708016474399,146.040661806043,26.9319718288751,27.9845656196424,28.0047720968263,28.3287644305218,18.7072594634214,18.5757333369581,18.6984820396357,18.5021108825905
"25",1030704,"2020-05-01","lira_kato",592,1290.49400136148,5.50486867238842,35,0,0,0.0743240978081186,4.6946558579998,13.5002005800266,3.37254908111345,1142.34545840465,0,62.6820759527377,72.9601101918005,0.438497563240216,0.431463582439436,0.361389159581887,0.255150536965452,159.116591889178,126.185917295505,220.069353637399,22.6672884473224,31.3533536945586,42.3222113364137,46.5869992774937,42.6152735678046,20.3568825786052,21.9100976272306,23.2785852677717,22.3500729651235
"26",1030704,"2020-11-01","lira_kato",339,1290.49400136148,3.15228121611432,0,0,0,0.0743240978081186,4.6946558579998,13.5002005800266,3.37254908111345,1142.34545840465,0,62.6820759527377,72.9601101918005,0.348941543905068,0.415468893714892,0.418695862126413,0.420123056107688,99.9421785813991,260.804540950565,151.472113799801,218.708016474399,28.5021157620351,26.9319718288751,27.9845656196424,28.0047720968263,19.1152632861177,18.7072594634214,18.5757333369581,18.6984820396357
"27",1030704,"2020-02-01","lira_kato",506,1290.49400136148,4.70517491254821,32,0,0,0.0743240978081186,4.6946558579998,13.5002005800266,3.37254908111345,1142.34545840465,0,62.6820759527377,72.9601101918005,0.255150536965452,0.27136519279557,0.336853656568656,0.365314019271715,22.6672884473224,15.1360148669707,111.920384193527,104.627672236553,42.6152735678046,40.2205899318237,27.8275869159784,28.4794639860392,22.3500729651235,21.2845416755107,18.2621565263094,19.1167522137866
